Data de Cadastro,ID,SubProduto,Produto Vinculado,Categoria,Fornecedor,Tamanho,UN,Fator,NCM,CST,CFOP,Status
29/07/2025 18:54:50,1593,Choc Bombom Bis Xtra Oreo 45Gr,Choc Bombom Bis Xtra Oreo 45Gr,Bomboniere,F Martins,24X45GR,DP,,,,,
29/07/2025 18:54:50,1594,Choc Bombom Bis Xtra Original 45Gr,Choc Bombom Bis Xtra Original 45Gr,Bomboniere,F Martins,24X45GR,DP,,,,,
29/07/2025 18:54:50,1595,Choc Bombom Bonobon Beijinho 750G,Choc Bombom Bonobon Beijinho 750G,Bomboniere,F Martins,1X750GR,PC,,,,,
29/07/2025 18:54:50,1596,Caixa De Bombom Nestle Especialidades 251Gr,Caixa De Bombom Nestle Especialidades 251Gr,Bomboniere,F Martins,1X251GR,DP,,,,,
29/07/2025 18:54:50,1597,Caixa De Bombom Garoto 250Gr,Caixa De Bombom Garoto 250Gr,Bomboniere,F Martins,1X250GR,DP,,,,,
29/07/2025 18:54:50,1598,Caixa De Bombom Lacta Variedade 250Gr,Caixa De Bombom Lacta Variedade 250Gr,Bomboniere,F Martins,"1X250,6GR",DP,,,,,
29/07/2025 18:54:50,1599,Caixa De Bombom Trento 192Gr,Caixa De Bombom Trento 192Gr,Bomboniere,F Martins,1X192GR,UN,,,,,
29/07/2025 18:54:50,1600,Choc Dori Disquetti 18Gr,Choc Dori Disquetti 18Gr,Bomboniere,F Martins,24X18GR,DP,,,,,
29/07/2025 18:54:50,1601,Choc Kinder Bueno White 39Gr,Choc Kinder Bueno White 39Gr,Bomboniere,F Martins,15X39GR,PC,,,,,
29/07/2025 18:54:50,1602,Choc Kinder Ovo Joy Surpresa 20Gr,Choc Kinder Ovo Joy Surpresa 20Gr,Bomboniere,F Martins,16X20GR,DP,,,,,
29/07/2025 18:54:50,1603,Choc Kinder Ovo Menino 20Gr,Choc Kinder Ovo Menino 20Gr,Bomboniere,F Martins,16X20GR,DP,,,,,
29/07/2025 18:54:50,1604,Choc Kinder Ovo Menina 20Gr,Choc Kinder Ovo Menina 20Gr,Bomboniere,F Martins,16X20GR,DP,,,,,
29/07/2025 18:54:50,1605,Choc Diamante Negro 20Gr,Choc Diamante Negro 20Gr,Bomboniere,F Martins,20X20GR,DP,,,,,
29/07/2025 18:54:50,1606,Choc Laka 20Gr,Choc Laka 20Gr,Bomboniere,F Martins,20X20GR,DP,,,,,
29/07/2025 18:54:50,1607,Choc Lacta Ao Leite 50Gr,Choc Lacta Ao Leite 50Gr,Bomboniere,F Martins,"21X50,1GR",DP,,,,,
29/07/2025 18:54:50,1608,Choc Laka 50Gr,Choc Laka 50Gr,Bomboniere,F Martins,"21X50,1GR",DP,,,,,
29/07/2025 18:54:50,1609,Choc Shot 50Gr,Choc Shot 50Gr,Bomboniere,F Martins,"21X50,1GR",DP,,,,,
29/07/2025 18:54:50,1610,Choc 5Star 40Gr,Choc 5Star 40Gr,Bomboniere,F Martins,18X40GR,DP,,,,,
29/07/2025 18:54:50,1611,Choc Wafer Ouro Branco 25Gr,Choc Wafer Ouro Branco 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1612,Choc Wafer Sonho De Valsa 25Gr,Choc Wafer Sonho De Valsa 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1613,Choc M&M Ao Leite 45Gr,Choc M&M Ao Leite 45Gr,Bomboniere,F Martins,18X45GR,DP,,,,,
29/07/2025 18:54:50,1614,Choc M&M Ao Leite Tubo 30Gr,Choc M&M Ao Leite Tubo 30Gr,Bomboniere,F Martins,12X30GR,DP,,,,,
29/07/2025 18:54:50,1615,Choc Chokito 32Gr,Choc Chokito 32Gr,Bomboniere,F Martins,30X32GR,DP,,,,,
29/07/2025 18:54:50,1616,Choc Prestigio 33Gr,Choc Prestigio 33Gr,Bomboniere,F Martins,30X33GR,DP,,,,,
29/07/2025 18:54:50,1617,Choc Prestigio Dark 33Gr,Choc Prestigio Dark 33Gr,Bomboniere,F Martins,30X33GR,DP,,,,,
29/07/2025 18:54:50,1618,Choc Suflair Duo 80Gr,Choc Suflair Duo 80Gr,Bomboniere,F Martins,16X80GR,DP,,,,,
29/07/2025 18:54:50,1619,Choc Suflair Leite 80Gr,Choc Suflair Leite 80Gr,Bomboniere,F Martins,16X80GR,DP,,,,,
29/07/2025 18:54:50,1620,"Choc Kit Kat Ao Leite41,5Gr","Choc Kit Kat Ao Leite41,5Gr",Bomboniere,F Martins,"24X41,5GR",DP,,,,,
29/07/2025 18:54:50,1621,"Choc Kit Kat Branco 41,5Gr","Choc Kit Kat Branco 41,5Gr",Bomboniere,F Martins,"24X41,5GR",DP,,,,,
29/07/2025 18:54:50,1622,"Choc Kit Kat Dark 41,5Gr","Choc Kit Kat Dark 41,5Gr",Bomboniere,F Martins,"24X41,5GR",DP,,,,,
29/07/2025 18:54:50,1623,Choc Snickers Pe De Moleque 42Gr,Choc Snickers Pe De Moleque 42Gr,Bomboniere,F Martins,20X42GR,DP,,,,,
29/07/2025 18:54:50,1624,Choc Snickers Dark 42Gr,Choc Snickers Dark 42Gr,Bomboniere,F Martins,20X42GR,DP,,,,,
29/07/2025 18:54:50,1625,Choc Snickers Original 45Gr,Choc Snickers Original 45Gr,Bomboniere,F Martins,20X45GR,DP,,,,,
29/07/2025 18:54:50,1626,Choc Talento Branco/Cereais 25Gr,Choc Talento Branco/Cereais 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1627,Choc Talento Avela 25Gr,Choc Talento Avela 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1628,Choc Talento Choc  Bco/Cereais 85Gr,Choc Talento Choc  Bco/Cereais 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1629,Choc Talento Choc  Bco/Doce Leite 85Gr,Choc Talento Choc  Bco/Doce Leite 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1630,Choc Talento Amend Passsas 85Gr,Choc Talento Amend Passsas 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1631,Choc Talento Avelas 85Gr,Choc Talento Avelas 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1632,Choc Talento Castanha Para 85Gr,Choc Talento Castanha Para 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1633,Choc Talenτο Μειο Αmargo 85Gr,Choc Talenτο Μειο Αmargo 85Gr,Bomboniere,F Martins,12X85GR,DP,,,,,
29/07/2025 18:54:50,1634,"Choc Tortuguita Brigadeiro 15,5Gr","Choc Tortuguita Brigadeiro 15,5Gr",Bomboniere,F Martins,"24X15,5GR",DP,,,,,
29/07/2025 18:54:50,1635,"Choc Tortuguita Choc/Baunilha 15,5Gr","Choc Tortuguita Choc/Baunilha 15,5Gr",Bomboniere,F Martins,"24X15,5GR",DP,,,,,
29/07/2025 18:54:50,1636,Choc Trento Bites Avela Ao Leite 40Gr,Choc Trento Bites Avela Ao Leite 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1637,Choc Trento Bites Branco Dark 40Gr,Choc Trento Bites Branco Dark 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1638,Choc Trento Bites Dark 40Gr,Choc Trento Bites Dark 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1639,Choc Trento Bites Duo 40Gr,Choc Trento Bites Duo 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1640,Choc Trento Bites Leite 40Gr,Choc Trento Bites Leite 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1641,Choc Trento Bites Milk 40Gr,Choc Trento Bites Milk 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1642,Choc Trento Bites Mousse Maracuja 40Gr,Choc Trento Bites Mousse Maracuja 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1643,Choc Trento Bites Torta De Limao 40Gr,Choc Trento Bites Torta De Limao 40Gr,Bomboniere,F Martins,12X40GR,DP,,,,,
29/07/2025 18:54:50,1644,Choc Trento Massimo Iorgute Fr Verm 25Gr,Choc Trento Massimo Iorgute Fr Verm 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1645,Choc Trento Massimo Chocolate 25Gr,Choc Trento Massimo Chocolate 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1646,Choc Trento Massimo Coco 25Gr,Choc Trento Massimo Coco 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1647,Choc Trento Massimo Dark 25Gr,Choc Trento Massimo Dark 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1648,Choc Trento Massimo Nuts 25Gr,Choc Trento Massimo Nuts 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1649,Choc Trento Massimo Banoffee 25Gr,Choc Trento Massimo Banoffee 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1650,Choc Trento Massimo Branco Cookies 25Gr,Choc Trento Massimo Branco Cookies 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1651,Choc Trento Massimo Duo 25Gr,Choc Trento Massimo Duo 25Gr,Bomboniere,F Martins,15X25GR,DP,,,,,
29/07/2025 18:54:50,1652,Choc Trento Avela 29Gr,Choc Trento Avela 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1653,Choc Trento Caramelo 29Gr,Choc Trento Caramelo 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1654,Choc Trento Ch  Bco/Dark 29Gr,Choc Trento Ch  Bco/Dark 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1655,Choc Trento Cheesecake De Morango 29Gr,Choc Trento Cheesecake De Morango 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1656,Choc Trento Chocolate 29Gr,Choc Trento Chocolate 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1657,Choc Trento Dark 29Gr,Choc Trento Dark 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1658,Choc Trento Duo 29Gr,Choc Trento Duo 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1659,Choc Trento Milk 29Gr,Choc Trento Milk 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1660,Choc Trento Morango 29Gr,Choc Trento Morango 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1661,Choc Trento Mousse Maracuja 29Gr,Choc Trento Mousse Maracuja 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1662,Choc Trento Torta Limao 29Gr,Choc Trento Torta Limao 29Gr,Bomboniere,F Martins,16X29GR,DP,,,,,
29/07/2025 18:54:50,1663,Choco Nutella B-Ready 22Gr,Choco Nutella B-Ready 22Gr,Bomboniere,F Martins,10X22GR,DP,,,,,
29/07/2025 18:54:50,1664,Drops Halls Cereja,Drops Halls Cereja,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1665,Drops Halls Extra Forte,Drops Halls Extra Forte,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1666,Drops Halls Melancia,Drops Halls Melancia,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1667,Drops Halls Menta,Drops Halls Menta,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1668,Drops Halls Menta Prata,Drops Halls Menta Prata,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1669,Drops Halls Mentol,Drops Halls Mentol,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1670,Drops Halls Morango,Drops Halls Morango,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1671,Drops Halls Uva Verde 28G,Drops Halls Uva Verde 28G,Bomboniere,F Martins,21X10UN,DP,,,,,
29/07/2025 18:54:50,1672,Pirulito Boka Loka Sortido 12Gr,Pirulito Boka Loka Sortido 12Gr,Bomboniere,F Martins,30X12GR,DP,,,,,
29/07/2025 18:54:50,1673,Pirulito Catavento Sortido 12Gr,Pirulito Catavento Sortido 12Gr,Bomboniere,F Martins,12X12GR,DP,,,,,
29/07/2025 18:54:50,1674,Pirulito Dip Loko Mola Jokenpo 12Gr,Pirulito Dip Loko Mola Jokenpo 12Gr,Bomboniere,F Martins,30X12GR,DP,,,,,
29/07/2025 18:54:50,1675,Pirulito Dip Loko Booom Morango 11Gr,Pirulito Dip Loko Booom Morango 11Gr,Bomboniere,F Martins,15X11GR,DP,,,,,
29/07/2025 18:54:50,1676,Pirulito Dip Loko Booom Uva 11Gr,Pirulito Dip Loko Booom Uva 11Gr,Bomboniere,F Martins,15X11GR,DP,,,,,
29/07/2025 18:54:50,1677,Pirulito Peccin Maca Do Amor Pct 24Un,Pirulito Peccin Maca Do Amor Pct 24Un,Bomboniere,F Martins,1X480GR,PC,,,,,
29/07/2025 18:54:50,1678,Pirulito Peccin Maca Verde Amor Pct24Un,Pirulito Peccin Maca Verde Amor Pct24Un,Bomboniere,F Martins,1X480GR,PC,,,,,
29/07/2025 18:54:50,1679,Pirulito Blong Energy Pct 24Un,Pirulito Blong Energy Pct 24Un,Bomboniere,F Martins,1X672GR,PC,,,,,
29/07/2025 18:54:50,1680,Pirulito Blong Sortido Pct 24Un,Pirulito Blong Sortido Pct 24Un,Bomboniere,F Martins,1X672GR,PC,,,,,
29/07/2025 18:54:50,1681,Pirulito Dip Loko Donuts Sortido 15Gr,Pirulito Dip Loko Donuts Sortido 15Gr,Bomboniere,F Martins,60X15GR,DP,,,,,
29/07/2025 18:54:50,1682,Pirulito Dip Loko Monster Sortido 15Gr,Pirulito Dip Loko Monster Sortido 15Gr,Bomboniere,F Martins,60X15GR,DP,,,,,
29/07/2025 18:54:50,1683,Pirulito Dip Loko Neon Monster Olho 10Gr,Pirulito Dip Loko Neon Monster Olho 10Gr,Bomboniere,F Martins,15X10GR,DP,,,,,
29/07/2025 18:54:50,1684,Pirulito Dip Loko Neon Unicorno Sort 10G,Pirulito Dip Loko Neon Unicorno Sort 10G,Bomboniere,F Martins,15X10GR,DP,,,,,
05/08/2025 18:49:45,1685,"Bala Pastilha Tic Tac Frutas Citric14,5G","Bala Pastilha Tic Tac Frutas Citric14,5G",Bomboniere,Pazzoti 1,"14X14,5GR",DP,,,,,
05/08/2025 18:49:45,1686,"Bala Pastilha Tic Tac Laranja 14,5Gr","Bala Pastilha Tic Tac Laranja 14,5Gr",Bomboniere,Pazzoti 1,"14X14,5GR",DP,,,,,
05/08/2025 18:49:45,1687,"Bala Pastilha Tic Tac Morango 14,5Gr","Bala Pastilha Tic Tac Morango 14,5Gr",Bomboniere,Pazzoti 1,"14X14,5GR",DP,,,,,
05/08/2025 18:49:45,1688,Choc Kinder Bueno White 39Gr,Choc Kinder Bueno White 39Gr,Bomboniere,Pazzoti 1,15X39GR,PC,,,,,
05/08/2025 18:49:45,1689,Choc Kinder Ovo Joy Surpresa 20Gr,Choc Kinder Ovo Joy Surpresa 20Gr,Bomboniere,Pazzoti 1,16X20GR,DP,,,,,
05/08/2025 18:49:45,1690,Choc Kinder Ovo Menino 20Gr,Choc Kinder Ovo Menino 20Gr,Bomboniere,Pazzoti 1,16X20GR,DP,,,,,
05/08/2025 18:49:45,1691,Choc Kinder Ovo Menina 20Gr,Choc Kinder Ovo Menina 20Gr,Bomboniere,Pazzoti 1,16X20GR,DP,,,,,
05/08/2025 18:49:45,1692,Choco Nutella B-Ready 22Gr,Choco Nutella B-Ready 22Gr,Bomboniere,Pazzoti 1,10X22GR,DP,,,,,
05/08/2025 18:49:45,1693,Choc Ferrero Rocher T12,Choc Ferrero Rocher T12,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1694,Choc Ferrero Rocher T8,Choc Ferrero Rocher T8,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1695,Choc Ferrero Rocher T3,Choc Ferrero Rocher T3,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1696,Choc Ferrero Rocher Tablete Ao Leite 90G,Choc Ferrero Rocher Tablete Ao Leite 90G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1697,Choc Ferrero Rocher Tablete Branco 90G,Choc Ferrero Rocher Tablete Branco 90G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1698,Choc Ferrero Rocher Tablete Dark 90G,Choc Ferrero Rocher Tablete Dark 90G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1699,Choc Hanuta 22Gr,Choc Hanuta 22Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1700,Choc Kinder Bueno Ao Leite,Choc Kinder Bueno Ao Leite,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1701,Choc Kinder Chocolate T1,Choc Kinder Chocolate T1,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1702,Choc Kinder Chocolate T4,Choc Kinder Chocolate T4,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1703,Choc Kinder Chocolate T6,Choc Kinder Chocolate T6,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1704,Choc Kinder Tronky 18Gr,Choc Kinder Tronky 18Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1705,Nutella Ferrero 140G,Nutella Ferrero 140G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1706,Nutella Ferrero 350G,Nutella Ferrero 350G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1707,Nutella Ferrero 650G,Nutella Ferrero 650G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1708,Choc Rafaello T15,Choc Rafaello T15,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1709,Choc Rafaello T3,Choc Rafaello T3,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1710,"Bala Pastilha Tic Tac Frutas 14,5G","Bala Pastilha Tic Tac Frutas 14,5G",Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1711,"Bala Pastilha Tic Tac Menta 14,5G","Bala Pastilha Tic Tac Menta 14,5G",Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1712,"Bala Pastilha Tic Tac Menta Fresh 14,5G","Bala Pastilha Tic Tac Menta Fresh 14,5G",Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1713,Bebida Láctea Pacoquita 200Ml,Bebida Láctea Pacoquita 200Ml,Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1714,Crokissimo 150G Lev Salgado,Crokissimo 150G Lev Salgado,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1715,Crokissimo 150G Pimenta Suave,Crokissimo 150G Pimenta Suave,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1716,Crokissimo 150G Salsa E Cebola,Crokissimo 150G Salsa E Cebola,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1717,Mendorato 70G,Mendorato 70G,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1718,Paçoca Paçoquita Cob Chocolate 432Gr,Paçoca Paçoquita Cob Chocolate 432Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1719,Paçoca Paçoquita Diet 432Gr,Paçoca Paçoquita Diet 432Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1720,Paçoca Paçoquita Lovers 432Gr,Paçoca Paçoquita Lovers 432Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1721,Paçoca Paçoquita Quadrada 432Gr,Paçoca Paçoquita Quadrada 432Gr,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1722,Salgado Troféu Bacon 40Gr,Salgado Troféu Bacon 40Gr,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1723,Salgado Troféu Churrasco 40Gr,Salgado Troféu Churrasco 40Gr,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1724,Salgado Troféu Pimenta 40Gr,Salgado Troféu Pimenta 40Gr,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1725,Salgado Troféu Queijo 40Gr,Salgado Troféu Queijo 40Gr,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1726,Salgado Troféu Salsa E Cebola 40Gr,Salgado Troféu Salsa E Cebola 40Gr,Merceria,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1727,Barra Proteína Nutrata Caramelo/Chocolate Dark,Barra Proteína Nutrata Caramelo/Chocolate Dark,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1728,Barra Proteína Nutrata Caramelo Com Cobertura Chocolate,Barra Proteína Nutrata Caramelo Com Cobertura Chocolate,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1729,Barra Proteína Nutrata Choconut 70G,Barra Proteína Nutrata Choconut 70G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1730,Barra Proteína Nutrata Doce De Leite Whey Havana,Barra Proteína Nutrata Doce De Leite Whey Havana,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1731,Barra Whey Grego Brigadeiro 40G,Barra Whey Grego Brigadeiro 40G,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1732,Barra Whey Grego Mousse De Maracujá,Barra Whey Grego Mousse De Maracujá,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1733,Barra Yopro Choco,Barra Yopro Choco,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1734,Barra Yopro Choco/ Branco,Barra Yopro Choco/ Branco,Bomboniere,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1735,Suco Uva Integral Aliança 1L,Suco Uva Integral Aliança 1L,Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1736,"Suco Uva Aliança 1,5L","Suco Uva Aliança 1,5L",Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1737,Suco Caju Tial 1L,Suco Caju Tial 1L,Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1738,Suco Uva Tial 1L,Suco Uva Tial 1L,Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1739,Suco Pêssego Tial 1L,Suco Pêssego Tial 1L,Bebidas,Pazzoti 1,,,,,,,
05/08/2025 18:49:45,1740,Chicle Bubbaloo Hort/Menta 60Un,Chicle Bubbaloo Hort/Menta 60Un,Bomboniere,Max Doces,1X60UN,DP,,,,,
05/08/2025 18:49:45,1741,Chicle Bubbaloo Morango 60Un,Chicle Bubbaloo Morango 60Un,Bomboniere,Max Doces,1X60UN,DP,,,,,
05/08/2025 18:49:45,1742,Chicle Bubbaloo Tutti Frutti 60Un,Chicle Bubbaloo Tutti Frutti 60Un,Bomboniere,Max Doces,1X60UN,DP,,,,,
05/08/2025 18:49:45,1743,Chicle Bubbaloo Uva 60Un,Chicle Bubbaloo Uva 60Un,Bomboniere,Max Doces,1X60UN,DP,,,,,
05/08/2025 18:49:45,1744,Chicle Trident Blueberry Citrus,Chicle Trident Blueberry Citrus,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1745,Chicle Trident Canela,Chicle Trident Canela,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1746,Chicle Trident Hortela,Chicle Trident Hortela,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1747,Chicle Trident Intense Fresh,Chicle Trident Intense Fresh,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1748,Chicle Trident Melancia,Chicle Trident Melancia,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1749,Chicle Trident Menta,Chicle Trident Menta,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1750,Chicle Trident Morango,Chicle Trident Morango,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1751,Chicle Trident Tutti Frutti,Chicle Trident Tutti Frutti,Bomboniere,Max Doces,21X1UN,DP,,,,,
05/08/2025 18:49:45,1752,Chicle Trident X Senses Hortela Gf,Chicle Trident X Senses Hortela Gf,Bomboniere,Max Doces,6X28UN,DP,,,,,
05/08/2025 18:49:45,1753,Chicle Trident X Senses Melancia Gf,Chicle Trident X Senses Melancia Gf,Bomboniere,Max Doces,6X28UN,DP,,,,,
05/08/2025 18:49:45,1754,Chicle Trident X Senses Morango Gf,Chicle Trident X Senses Morango Gf,Bomboniere,Max Doces,6X28UN,DP,,,,,
05/08/2025 18:49:45,1755,Chicle Trident  Max Hortela,Chicle Trident  Max Hortela,Bomboniere,Max Doces,14X5UN,DP,,,,,
05/08/2025 18:49:45,1756,Chicle Trident  Max Mentaberry,Chicle Trident  Max Mentaberry,Bomboniere,Max Doces,14X5UN,DP,,,,,
05/08/2025 18:49:45,1757,Chicle Trident  Max Raspberry,Chicle Trident  Max Raspberry,Bomboniere,Max Doces,14X5UN,DP,,,,,
05/08/2025 18:49:45,1758,Choc Bombom Bis Black 16X1,Choc Bombom Bis Black 16X1,Bomboniere,Max Doces,1X16UN,DP,,,,,
05/08/2025 18:49:45,1759,Choc Bombom Bis Oreo 16X1,Choc Bombom Bis Oreo 16X1,Bomboniere,Max Doces,1X16UN,DP,,,,,
05/08/2025 18:49:45,1760,Choc Bombom Bis Branco 16X1,Choc Bombom Bis Branco 16X1,Bomboniere,Max Doces,1X16UN,DP,,,,,
05/08/2025 18:49:45,1761,Choc Bombom Bis Original 16X1,Choc Bombom Bis Original 16X1,Bomboniere,Max Doces,1X16UN,DP,,,,,
05/08/2025 18:49:45,1762,Choc Bombom Bis Xtra Black 45Gr,Choc Bombom Bis Xtra Black 45Gr,Bomboniere,Max Doces,24X45GR,DP,,,,,
05/08/2025 18:49:45,1763,Choc Bombom Bis Xtra Oreo 45Gr,Choc Bombom Bis Xtra Oreo 45Gr,Bomboniere,Max Doces,24X45GR,DP,,,,,
05/08/2025 18:49:45,1764,Choc Bombom Bis Xtra Original 45Gr,Choc Bombom Bis Xtra Original 45Gr,Bomboniere,Max Doces,24X45GR,DP,,,,,
05/08/2025 18:49:45,1765,Caixa De Bombom Lacta Variedade 250Gr,Caixa De Bombom Lacta Variedade 250Gr,Bomboniere,Max Doces,"1X250,6GR",DP,,,,,
05/08/2025 18:49:45,1766,Choc Diamante Negro 20Gr,Choc Diamante Negro 20Gr,Bomboniere,Max Doces,20X20GR,DP,,,,,
05/08/2025 18:49:45,1767,Choc Laka 20Gr,Choc Laka 20Gr,Bomboniere,Max Doces,20X20GR,DP,,,,,
